Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
33,1,1,1,2,2,1,5,1,2,5830,1665,0.684,2263,0.714,0.286
44,1,2,5,1,1,1,5,2,3,1924,1471,1.485,3521,1,0.765
47,2,2,3,1,2,1,2,2,2,3471,0,0.871,14381,0.742,0
47,2,3,1,1,4,1,2,1,2,21331,1251,0.949,1460,1.083,0.059
52,2,1,1,1,3,1,6,1,1,2689,2077,0.378,1356,0.435,0.772
37,1,5,3,1,2,2,1,1,2,19055,2517,0.915,15091,0.676,0.132
55,2,2,2,1,2,1,5,3,2,3096,2217,0.799,2011,0.783,0.716
37,1,4,4,1,1,1,6,3,1,1438.3,787,0.914,4587,0.568,0.547
49,2,4,4,1,3,1,2,3,3,31091,966,0.57,14565,0.742,0.031
55,1,2,1,1,1,1,4,4,3,1438.3,0,0.639,1785,0.32,0
44,1,3,3,2,1,1,5,3,3,4307,0,0.745,1628,0.542,0
53,2,3,2,2,1,1,5,1,1,3351,1474,0.393,4294,0.737,0.44
42,2,3,1,1,3,1,1,3,0,29738,2370,0.806,14270,0.902,0.08
39,1,1,3,1,1,1,1,3,1,9511,2220,0.712,7041,0.532,0.233
37,1,1,1,2,1,1,6,2,4,6827,0,0.754,2621,0.815,0
49,1,2,2,2,2,1,6,1,3,2147,1402,0.612,4240,0.683,0.653
52,2,4,3,1,3,1,5,2,2,7474,2444,0.619,5100,0.717,0.327
40,1,4,3,1,1,1,6,3,2,2925,1447,0.563,4455,0.604,0.495
40,1,5,4,1,1,1,3,1,3,2448,1693,0.502,1269,0.875,0.692
57,2,2,3,2,4,2,4,3,3,32182,0,0.52,1937,0.704,0
48,1,3,2,1,1,1,5,2,2,1495,0,0.802,3878,0.703,0
45,1,3,1,3,2,1,1,3,3,1477,0,0.768,2214,0.654,0
39,1,1,4,2,3,1,6,1,1,22125,0,0.645,1994,0.727,0
56,1,2,3,2,1,1,1,2,4,1440,1211,0.465,2141,0.481,0.841
55,2,3,4,1,3,1,3,2,1,26101,614,0.397,1472,0.412,0.024
36,1,2,3,1,2,1,5,3,1,3002,1002,1.033,2624,1,0.334
56,1,1,1,2,1,1,4,3,2,1936,1101,0.984,4578,0.892,0.569
44,1,4,3,1,1,1,4,1,4,2107,0,0.975,4007,0.952,0
48,1,3,2,1,2,1,3,2,2,2151,0,0.763,4604,0.72,0
48,2,2,3,2,2,1,5,2,2,1761,1249,0.936,4410,0.622,0.709
49,2,0,3,1,3,1,1,2,1,26882,1673,0.691,7409,0.534,0.062
58,1,1,6,2,2,2,5,2,4,16677,1590,0.885,1410,0.609,0.095
49,1,4,1,1,2,1,4,2,1,12836,1034,0.663,2519,0.472,0.081
51,2,3,1,2,4,2,3,2,2,29663,1743,0.667,14638,0.722,0.059
57,1,2,3,1,2,1,3,1,3,5073,1533,0.654,13420,0.743,0.302
50,1,0,2,1,2,1,2,3,1,4154,1060,0.544,4325,0.72,0.255
39,2,3,3,1,4,1,6,2,4,4759,1459,1.24,2903,0.9,0.307
39,1,4,3,1,2,1,2,3,2,1827,0,0.563,4207,0.792,0
28,2,1,2,2,1,1,4,3,1,2897,1398,0.907,2698,0.872,0.483
59,1,2,3,3,1,1,3,3,3,1863,1853,0.829,2462,0.29,0.995
51,1,2,3,2,1,1,5,3,2,3245,0,0.553,1977,0.261,0
51,2,1,6,1,3,1,5,2,4,8031,1167,0.549,3576,0.791,0.145
52,1,3,3,2,1,1,2,1,3,3240,0,0.812,4803,0.804,0
50,1,4,4,1,2,1,4,2,2,6465,1863,0.399,4490,0.789,0.288
57,2,1,2,2,4,1,3,3,1,19090,0,0.53,4712,0.517,0
53,2,1,4,1,3,2,2,2,2,34516,1484,1.015,16373,0.9,0.043
52,1,1,2,2,2,1,1,3,1,3416,1970,0.804,8254,0.596,0.577
37,1,3,2,1,2,1,6,3,4,11948,1281,1.159,2792,0.889,0.107
42,1,2,1,2,1,1,2,1,1,3659,0,0.797,4068,0.694,0
44,1,4,1,2,2,1,3,4,4,4333,0,0.463,1558,0.538,0
65,2,1,1,2,1,1,5,3,2,7636,0,0.801,3880,0.811,0
48,1,4,3,1,2,1,6,1,3,2690,1903,0.824,4567,0.8,0.707
37,2,3,5,2,3,1,6,3,3,2626,1736,0.786,4714,0.788,0.661
49,2,2,2,1,3,1,3,2,4,29893,0,0.519,2063,0.846,0
43,2,3,1,2,3,1,1,2,6,11422,1095,0.773,2439,0.8,0.096
45,2,5,2,1,4,1,6,3,2,2174,877,0.644,4596,0.449,0.403
51,1,3,2,2,1,1,1,3,2,1759,1345,0.61,4351,0.688,0.765
62,1,0,1,2,3,2,5,1,2,30310,0,0.777,3703,0.492,0
45,1,3,1,1,2,1,4,5,2,1533,728,0.906,4659,0.766,0.475
36,1,2,2,3,2,1,4,3,2,9735,1245,1.079,2967,0.739,0.128
45,1,4,1,2,1,1,6,3,2,3342,2517,0.771,1139,0.765,0.753
49,1,4,4,2,1,1,6,3,3,2672,0,1.038,2576,0.5,0
57,1,3,4,2,1,1,3,3,1,2111,966,0.923,3871,0.706,0.458
43,1,3,1,2,2,1,3,2,2,2900,2122,0.631,4656,1.458,0.732
28,2,1,2,3,1,1,5,3,4,2265,1935,0.653,2306,0.525,0.854
50,1,1,3,1,2,1,5,3,1,3668,0,0.62,4430,0.617,0
59,1,1,3,1,1,1,6,3,3,2308,2094,0.722,4869,0.75,0.907
55,2,2,2,3,5,1,5,3,2,16828,2517,1.059,4939,0.465,0.15
41,2,3,1,2,3,1,3,2,0,3460,955,0.644,3642,0.769,0.276
47,1,2,2,1,2,1,5,1,3,2264,0,0.67,4279,0.531,0
44,2,3,2,2,3,1,6,3,1,34516,1259,0.547,3275,0.595,0.036
53,1,1,4,2,1,1,3,2,4,2482,916,0.632,4295,0.532,0.369
51,1,4,1,2,3,1,3,1,2,11221,1279,1.116,1564,1.647,0.114
42,2,5,2,1,4,1,6,3,2,13650,1253,0.743,1703,0.71,0.092
51,1,3,2,2,2,1,4,1,4,2286,1641,0.947,4321,0.712,0.718
64,2,1,1,2,1,1,5,3,2,4417,0,0.904,4253,0.895,0
44,1,4,1,2,2,1,3,3,3,3897,2296,0.746,4627,0.791,0.589
37,1,4,3,1,1,1,5,1,2,2930,2024,0.903,1686,0.7,0.691
39,2,3,1,2,4,1,4,2,3,6733,1028,0.553,4444,0.565,0.153
54,1,2,2,1,2,1,2,3,3,1997,0,0.825,4961,0.783,0
46,1,4,1,1,2,1,2,1,1,5798,680,0.708,5027,0.64,0.117
51,2,1,2,1,1,1,3,4,3,1438.3,0,0.623,4312,0.723,0
54,1,4,3,1,1,1,3,3,0,5139,0,0.33,1653,0.692,0
41,1,4,1,1,2,1,3,1,2,5417,1904,0.496,1768,0.556,0.351
47,1,5,2,2,1,1,5,2,2,2169,1330,0.905,3833,1.065,0.613
58,2,2,2,2,4,2,4,3,3,30186,0,0.606,4070,0.574,0
38,1,1,4,2,1,1,2,2,2,4623,1366,0.776,14730,0.735,0.295
54,2,1,2,1,4,1,5,1,1,9453,2188,0.572,1688,0.452,0.231
38,2,3,1,2,1,1,5,3,2,3094,1317,0.957,3607,0.884,0.426
50,2,2,2,1,3,2,3,1,3,34516,1260,0.588,1504,0.789,0.037
33,2,1,2,1,4,1,3,3,0,3637,1998,1.412,2161,0.931,0.549
60,1,1,1,2,1,1,2,3,1,9752,1423,0.872,14220,0.964,0.146
38,1,2,6,1,1,1,4,3,3,7530,1336,0.749,14719,0.855,0.177
44,2,3,1,1,4,1,1,1,3,15043,0,0.649,7234,0.694,0
50,1,3,2,2,1,1,1,3,2,1477,0,0.685,4680,0.778,0
42,2,5,4,1,2,1,1,3,1,2437,1718,0.608,8028,0.54,0.705
39,1,3,3,1,1,1,5,2,5,2190,0,0.691,2338,0.6,0
57,2,2,1,1,3,1,6,3,3,6248,1493,0.597,4664,0.579,0.239
52,1,3,5,1,2,1,3,2,0,3900,0,1.092,4337,0.8,0
54,1,2,1,2,2,1,2,1,3,10753,1845,0.689,7302,0.702,0.172
54,1,0,1,1,1,1,5,3,4,5399,1723,0.765,1292,0.889,0.319
53,2,3,6,2,5,1,3,1,0,30883,1694,0.86,1267,0.533,0.055
47,2,5,5,1,1,1,4,2,1,3532,0,0.82,3162,0.6,0
41,2,3,2,1,5,1,2,4,3,34516,638,0.724,13085,0.675,0.018
42,1,4,3,2,1,1,3,2,1,1446,621,0.826,4860,0.7,0.429
42,1,4,1,1,1,1,5,2,4,2205,1245,0.925,4921,0.8,0.565
48,2,4,3,1,3,1,5,6,3,30948,2404,0.609,1511,0.207,0.078
40,1,3,6,2,2,1,1,1,2,2896,2100,0.728,4614,0.694,0.725
46,2,2,2,2,1,1,5,1,0,3818,1142,0.709,14731,0.948,0.299
52,1,2,3,1,2,1,3,1,2,29551,2095,1.1,3226,0.853,0.071
51,1,0,6,1,2,1,1,3,3,13623,1432,0.594,4534,0.886,0.105
45,1,4,2,2,1,1,3,2,2,1502,0,0.739,4890,0.794,0
39,1,1,1,2,1,1,4,1,3,1568,995,0.908,4531,0.81,0.635
47,1,3,1,1,2,2,1,2,2,15472,865,0.756,14132,0.746,0.056
47,1,3,1,3,1,1,3,3,2,2182,1566,0.574,3935,0.711,0.718
47,2,3,2,1,4,1,2,3,3,4207,1556,0.658,15312,0.718,0.37
36,1,0,3,1,1,2,1,2,3,13313,0,1.08,15549,0.833,0
55,1,1,3,2,1,1,5,2,3,1836,572,0.758,2400,0.789,0.312
46,1,3,2,1,2,1,2,2,1,10901,1874,0.608,7498,0.5,0.172
44,2,4,1,2,3,1,5,3,0,3839,2295,0.569,1271,0.714,0.598
60,1,2,4,2,1,1,5,3,2,2694,1923,0.714,3837,0.732,0.714
52,2,2,3,1,5,2,1,2,2,34516,1588,0.745,7512,0.688,0.046
53,1,2,1,2,1,1,3,3,4,6853,1480,0.513,2833,0.556,0.216
34,2,3,2,1,3,1,5,1,4,4185,2517,0.861,2179,0.774,0.601
38,1,2,3,2,1,1,3,3,2,3590,1924,0.573,1472,0.762,0.536
48,1,3,3,2,2,1,3,4,4,2827,1182,0.902,4583,1,0.418
52,2,2,3,2,5,1,6,3,2,26174,1864,0.684,4551,0.667,0.071
59,2,2,3,2,2,1,4,5,4,2699,2422,0.773,2599,0.433,0.897
59,2,0,3,1,1,1,6,1,2,3939,2517,0.376,1489,0.545,0.639
44,1,4,6,2,1,1,5,2,2,2718,1718,0.679,4423,0.619,0.632
35,1,4,2,1,3,1,2,1,2,16950,0,0.625,7821,0.672,0
51,1,2,3,2,1,1,5,2,4,2673,1275,0.691,4119,1.027,0.477
43,1,3,3,1,2,1,3,2,4,4391,0,0.757,4741,0.814,0
38,2,3,4,2,2,1,1,2,4,3458,321,0.586,2256,0.29,0.093
43,1,3,6,2,1,1,1,2,2,6261,463,0.889,8132,0.6,0.074
30,2,2,1,3,5,1,3,2,3,1548,0,0.828,2611,0.455,0
50,1,1,3,2,1,1,3,2,4,1838,0,0.743,2461,1.136,0
61,2,2,2,2,4,2,5,2,3,26218,0,0.74,3925,0.833,0
44,1,3,3,1,1,1,3,3,2,1855,0,0.988,2544,0.929,0
34,2,2,2,1,3,1,4,3,2,11154,1612,0.633,4339,1.026,0.145
45,2,2,2,2,2,1,6,4,3,7037,0,0.583,4099,0.69,0
49,2,2,3,1,4,1,6,1,3,5013,0,0.822,5223,0.909,0
43,1,4,4,2,2,1,6,3,1,1531,0,0.704,4152,0.54,0
52,2,1,4,2,3,1,5,1,1,4745,1227,0.624,1140,0.6,0.259
46,2,2,4,1,3,1,5,4,2,33142,0,0.846,4347,0.575,0
54,1,5,2,1,2,1,5,3,3,5342,605,0.691,2426,0.394,0.113
55,2,3,2,2,3,3,2,1,3,34516,810,0.787,7917,0.667,0.023
42,1,4,2,2,1,1,3,1,3,6172,1212,0.723,16622,0.65,0.196
46,1,4,3,2,1,1,6,1,3,1859,1379,0.836,4260,0.714,0.742
49,1,2,4,2,1,1,5,3,4,5984,0,0.551,1838,0.556,0
37,1,3,3,2,1,1,4,4,2,7038,1801,0.751,2339,0.966,0.256
48,1,3,1,1,2,1,3,1,2,6130,1741,0.578,4264,0.658,0.284
49,2,3,3,1,3,1,5,4,3,2509,450,0.654,2239,0.621,0.179
46,1,3,6,2,1,1,5,1,4,2201,651,0.825,3165,0.585,0.296
53,1,2,1,2,2,1,2,3,2,2121,0,0.618,1464,0.778,0
47,2,5,2,2,5,1,6,3,1,3889,1839,0.911,4423,0.703,0.473
52,1,1,1,2,3,1,4,4,2,2411,1379,0.869,4812,0.717,0.572
49,2,0,1,1,4,1,3,3,3,1460,0,0.738,2329,0.5,0
50,2,2,1,1,4,1,5,3,3,4772,1770,0.545,4054,0.674,0.371
45,2,3,1,2,5,1,1,4,3,8858,1359,0.741,14223,0.776,0.153
52,1,2,1,2,3,1,6,3,3,13276,1917,1.075,1901,0.833,0.144
42,1,3,4,1,1,1,3,3,2,1601,0,0.63,2339,0.414,0
50,1,2,3,2,1,1,3,2,2,3647,2517,0.842,2935,0.933,0.69
32,2,0,1,2,2,1,6,1,3,1614,925,0.598,2659,0.75,0.573
48,1,4,5,1,1,1,6,6,4,2646,1983,0.7,4727,0.804,0.749
44,2,2,3,2,2,1,3,1,2,11627,0,0.638,3264,0.396,0
62,2,1,2,1,2,1,5,1,3,4450,1444,0.465,1326,0.419,0.324
43,2,1,4,1,3,1,5,2,1,14566,1045,0.417,4480,0.791,0.072
45,1,3,2,1,1,1,4,3,3,3544,1661,0.831,15149,0.734,0.469
55,1,2,4,1,2,1,2,3,3,2985,1651,0.693,14187,0.873,0.553
38,2,4,2,2,5,1,3,2,3,34516,0,0.604,15611,0.693,0
30,1,0,3,2,1,1,1,1,1,2367,1220,1.04,5568,0.957,0.515
46,1,3,4,2,1,1,1,3,2,2485,861,0.566,4728,0.761,0.346
34,2,4,4,2,4,1,5,1,2,2165,1952,0.822,2651,0.841,0.902
49,2,3,5,1,3,1,2,3,4,20769,901,0.371,1835,0.72,0.043
40,1,4,1,1,2,1,6,2,1,25060,0,0.758,3749,0.743,0
56,2,2,1,2,5,1,2,2,3,11714,898,0.726,13956,0.718,0.077
36,2,2,4,2,3,1,5,2,3,5821,764,0.688,5291,0.684,0.131
41,2,4,2,1,4,1,4,2,2,8013,2025,0.789,1481,0.452,0.253
41,1,2,1,1,1,2,4,2,0,12301,2250,0.484,1307,0.261,0.183
41,1,3,1,1,1,1,6,1,2,2134,1085,0.656,4224,1.027,0.508
44,1,2,1,3,2,1,1,1,2,3107,1995,0.668,7535,0.673,0.642
39,2,2,4,1,4,1,1,2,2,3879,0,0.928,7786,0.929,0
46,1,2,5,2,1,1,4,2,3,2888,1641,0.976,3703,1.179,0.568
48,1,4,3,1,1,1,5,3,4,2340,1680,0.791,4751,0.804,0.718
45,1,2,1,2,1,1,1,3,4,1492,0,0.502,2469,0.267,0
37,1,3,2,2,1,1,3,1,2,2917,2216,0.81,4524,0.489,0.76
41,2,3,2,1,4,1,5,1,1,9577,632,0.379,4086,0.771,0.066
59,2,1,2,1,2,1,4,1,2,14784,1374,0.921,1197,1.3,0.093
50,1,3,3,2,1,1,6,1,4,2999,1958,0.611,2073,0.714,0.653
38,2,2,4,1,2,1,4,1,4,3735,1199,0.886,1573,0.75,0.321
49,2,2,2,1,5,1,4,2,0,19763,2517,0.664,1414,0.25,0.127
31,2,2,3,2,3,1,6,3,3,34516,1180,0.801,2329,0.605,0.034
39,1,2,1,1,1,1,3,2,2,1677,0,0.869,2437,0.708,0
51,2,1,2,2,5,1,6,2,3,9036,2327,0.649,1131,0.636,0.258
58,1,0,2,1,1,1,3,3,1,2241,1670,0.704,4653,0.63,0.745
54,2,1,4,1,4,1,6,3,2,1909,1753,0.788,1457,0.6,0.918
44,1,4,3,1,1,1,4,1,2,4726,1551,0.544,3658,0.628,0.328
53,2,4,3,2,1,1,6,3,1,3844,2079,0.755,4271,0.806,0.541
54,1,2,3,3,1,1,1,2,1,8758,1511,0.674,7680,0.508,0.173
44,1,1,3,3,1,1,1,2,3,5594,1235,0.549,5220,0.829,0.221
59,1,0,3,1,1,1,6,1,4,2448,1969,0.713,5066,0.75,0.804
37,1,2,5,2,1,1,1,3,1,3525,1519,0.685,13625,1,0.431
48,2,4,3,1,3,1,2,3,6,4806,1357,0.573,1771,0.346,0.282
56,1,2,2,2,2,1,4,1,2,13904,625,0.673,3151,0.595,0.045
41,1,2,1,1,2,1,6,1,3,11239,1375,0.94,3978,0.78,0.122
49,2,3,2,2,2,1,1,3,4,4601,0,0.962,9610,0.689,0
47,1,3,5,1,1,1,4,2,2,2897,638,1.041,4491,0.786,0.22
47,2,4,3,1,3,1,3,3,4,5589,1430,0.632,1570,0.722,0.256
55,1,0,1,2,1,1,6,1,1,2695,0,0.816,4557,0.843,0
44,2,4,2,2,4,1,1,1,3,2946,743,0.827,8553,0.872,0.252
42,1,2,3,1,1,1,5,3,4,3200,1733,0.909,5026,0.837,0.542
55,1,2,2,1,1,1,5,2,0,3187,2517,1.144,1627,0.652,0.79
44,1,2,1,3,1,2,2,2,2,13138,0,0.546,3881,0.791,0
62,1,0,1,1,1,1,3,2,2,1764,1540,0.937,2094,0.958,0.873
41,2,4,3,1,3,1,4,2,3,3497,0,0.696,4345,0.756,0
60,1,2,2,1,1,1,3,3,2,1438.3,0,0.061,1628,0.077,0
46,1,4,2,3,2,1,5,2,3,26496,1406,0.96,3691,0.705,0.053
42,2,4,1,2,4,1,5,2,0,2021,1731,0.986,3253,0.722,0.857
42,2,3,1,1,3,1,1,2,3,8480,1339,0.668,4070,0.49,0.158
29,2,0,2,2,2,1,6,3,1,5988,660,1.041,10211,1,0.11
34,2,3,2,2,2,1,4,1,3,4353,1655,0.806,2664,0.884,0.38
57,1,2,1,1,1,1,3,4,4,6256,1530,0.647,1629,0.344,0.245
45,2,3,1,1,3,1,3,3,1,20274,2100,0.584,5274,0.61,0.104
46,2,3,4,2,3,2,3,3,1,34516,1278,0.51,4699,0.622,0.037
44,1,3,1,2,1,2,3,3,2,13609,1432,0.836,7796,0.791,0.105
38,2,3,4,2,4,2,4,2,2,30082,1671,0.707,15240,0.8,0.056
44,2,4,1,2,4,1,3,3,2,10534,0,0.985,3456,0.636,0
48,1,5,2,1,2,1,3,2,1,1610,0,0.424,4243,0.848,0
49,1,2,1,1,1,1,6,3,3,2520,1473,0.515,2061,0.241,0.585
53,2,3,3,1,3,1,5,3,0,2464,2116,0.744,2110,1.048,0.859
47,2,2,2,1,4,1,3,5,2,3842,1563,0.781,14751,0.726,0.407
41,1,2,1,1,1,1,3,3,2,3302,1980,0.625,3899,0.711,0.6
39,1,2,1,2,2,1,6,4,2,13984,632,0.702,4727,0.66,0.045
54,2,3,4,2,5,1,3,2,3,34516,0,1.203,2115,0.263,0
45,2,2,1,1,2,1,5,1,3,13129,901,0.825,2564,0.474,0.069
46,2,3,4,1,4,1,5,3,4,15483,1719,0.686,4678,0.509,0.111
57,1,2,3,2,1,1,5,2,2,5443,1889,0.421,4416,0.6,0.347
39,1,1,2,1,1,1,2,2,1,2024,0,0.801,2870,0.5,0
31,1,0,1,1,1,1,4,1,4,6315,1305,0.542,2205,0.265,0.207
46,1,4,5,3,1,1,4,1,1,1752,611,0.465,4864,0.462,0.349
36,2,3,2,2,4,1,4,2,3,7381,1608,0.784,5638,0.654,0.218
62,2,1,2,1,1,1,5,3,3,2077,1571,1.031,1365,1,0.756
49,1,2,3,2,1,1,6,1,3,1768,0,0.788,4628,0.837,0
48,2,2,5,1,2,1,4,3,2,9617,2035,1.004,4247,0.854,0.212
37,2,3,2,1,4,1,6,2,4,16043,0,1.509,2599,1.136,0
32,2,3,4,2,3,1,4,3,5,21390,0,0.946,2477,0.341,0
55,2,0,1,1,5,1,3,2,1,8302,2517,0.661,1576,0.789,0.303
43,2,2,2,2,4,1,3,1,2,6039,1759,0.479,4538,0.654,0.291
59,1,1,1,2,1,1,4,3,4,3214,424,0.877,2720,0.71,0.132
49,2,2,1,1,3,1,3,2,2,11332,946,0.857,3806,0.667,0.083
49,1,5,1,2,1,1,6,1,2,8256,864,1.541,1291,3.714,0.105
46,1,2,2,2,2,1,5,3,6,3001,0,0.74,2577,0.444,0
35,2,3,1,1,5,1,4,3,2,14869,0,1.624,2753,1.087,0
54,1,3,1,2,3,1,2,3,1,6146,2210,0.905,12956,0.796,0.36
50,1,1,3,1,1,1,3,3,3,1438.3,0,0.679,4594,0.72,0
45,1,4,4,2,1,3,1,2,3,34516,0,0.331,2198,0.355,0
45,1,2,5,2,1,1,3,3,1,3036,2517,0.882,2609,0.615,0.829
58,1,1,4,1,1,1,3,3,2,3846,1285,0.608,1815,0.621,0.334
40,2,3,1,3,3,1,2,2,3,1925,0,0.672,781,0.75,0
41,2,3,5,3,5,1,6,1,3,3491,2506,0.873,4855,0.58,0.718
58,1,4,2,1,2,1,1,4,3,5396,1803,0.493,2107,0.393,0.334
52,1,5,1,2,2,1,4,2,3,3035,1960,0.566,4104,0.927,0.646
54,2,4,1,1,5,1,4,2,0,2872,2035,0.613,1770,0.741,0.709
32,2,2,1,1,2,1,3,3,5,4739,0,0.363,886,0.4,0
39,1,2,3,1,1,1,5,3,2,3471,2517,0.743,1771,0.889,0.725
65,1,0,2,1,2,1,4,3,0,4315,717,0.808,1723,0.5,0.166
49,1,1,1,1,1,1,2,3,2,3423,2186,0.671,14037,0.875,0.639
49,1,4,6,2,1,1,5,1,4,7789,957,0.724,3412,0.842,0.123
43,2,4,3,1,4,1,4,1,3,3482,1942,0.926,3512,0.853,0.558
48,2,3,3,1,3,1,4,3,3,9727,1626,1.006,3543,0.676,0.167
45,1,4,4,1,1,1,1,2,1,1795,1058,0.778,5575,0.738,0.589
53,1,3,3,2,1,1,5,3,1,4908,1429,0.745,3535,0.667,0.291
43,1,3,2,2,2,1,5,3,4,2656,1166,0.586,4171,0.818,0.439
46,2,4,2,1,3,1,2,2,1,32949,1190,0.664,14892,0.638,0.036
59,1,2,4,2,1,1,2,3,2,23731,1890,0.677,13647,0.576,0.08
40,1,1,2,3,1,1,6,2,1,2579,1959,0.618,4300,0.683,0.76
48,1,3,5,1,2,1,4,1,2,6725,493,0.72,13891,0.606,0.073
59,2,2,1,2,1,1,6,3,2,6834,900,0.605,4422,0.628,0.132
46,1,1,4,1,2,1,5,3,3,2197,461,0.636,1955,0.448,0.21
50,1,2,1,2,1,1,1,2,2,2167,988,0.619,7199,0.729,0.456
55,2,2,2,2,4,1,6,3,3,2243,1418,0.39,1334,0.409,0.632
39,1,4,3,1,2,1,2,3,2,2725,2302,0.876,4714,0.8,0.845
44,2,4,3,2,3,1,4,1,2,21573,1585,0.621,1384,2.273,0.073
43,2,2,3,2,4,1,5,3,2,6348,0,0.4,1732,0.393,0
50,1,2,5,2,1,1,2,3,2,1529,710,0.657,4751,0.884,0.464
39,1,2,4,2,2,1,5,3,1,4938,1593,0.7,4516,0.783,0.323
45,1,4,3,1,1,1,3,2,2,3411,1472,0.585,2108,0.618,0.432
42,2,4,1,1,4,1,4,2,3,3591,1749,0.733,5079,0.905,0.487
50,2,3,2,3,5,1,3,1,2,3073,1792,1.099,1734,1.188,0.583
58,2,4,1,1,4,1,3,2,2,14607,1480,0.346,1393,0.462,0.101
61,1,0,1,3,1,1,2,3,3,2125,0,0.654,2860,0.727,0
46,2,3,1,1,4,2,6,3,2,28829,0,0.463,4540,0.56,0
57,1,0,1,2,1,1,4,3,3,3023,2517,0.646,2477,0.615,0.833
52,1,2,1,2,2,1,6,2,3,3360,1219,0.412,1309,1,0.363
52,1,2,1,2,3,1,5,2,3,10351,1356,0.828,4572,1.054,0.131
59,2,1,4,2,2,1,6,3,3,7251,1603,0.591,1300,0.8,0.221
49,1,1,1,3,2,2,1,3,1,34516,1163,0.725,3941,0.821,0.034
39,2,2,1,1,3,1,6,3,2,17438,0,1.078,1860,0.85,0
33,1,3,5,1,2,1,5,2,3,1864,1081,1.416,2607,1.75,0.58
61,1,1,1,2,2,1,4,3,3,1438.3,0,0.573,4518,0.723,0
49,1,2,1,1,1,1,3,1,3,3252,2517,0.878,7418,0.579,0.774
45,2,5,3,3,4,2,4,2,4,31756,1459,0.687,4759,0.556,0.046
40,1,3,3,1,1,1,4,2,3,1620,1278,0.595,4530,1.029,0.789
37,1,4,1,2,3,1,3,3,2,1438.3,0,0.919,5001,0.625,0
54,1,2,2,1,1,1,4,3,3,1438.3,0,0.72,2145,0.519,0
44,2,2,3,1,3,1,6,3,3,2558,2016,0.806,3792,0.5,0.788
35,1,1,1,1,1,1,5,1,2,7583,1619,1.468,2229,1.208,0.214
40,1,1,3,3,1,1,3,3,1,3758,2047,1.108,4928,0.646,0.545
51,1,3,5,3,2,4,3,1,2,34516,1578,0.725,1929,0.481,0.046
44,1,2,1,1,2,1,6,3,3,5666,2386,0.564,1981,1,0.421
64,2,1,1,2,1,1,5,3,2,2563,2242,1.114,3942,0.826,0.875
45,1,2,5,2,1,1,3,1,3,2736,2043,0.801,4550,0.75,0.747
50,2,2,1,1,5,1,1,3,3,4607,0,0.898,4793,0.63,0
55,2,0,2,1,5,1,5,3,3,3805,2233,1.095,1743,0.929,0.587
37,2,3,1,1,2,1,3,3,3,2031,0,0.752,1678,0.8,0
41,1,5,1,1,1,1,2,3,1,2665,1936,0.757,4500,0.972,0.726
45,1,2,3,1,1,1,1,2,2,2490,1059,0.715,12257,0.772,0.425
41,1,3,3,1,1,1,5,3,3,1654,0,0.329,1730,0.364,0
49,1,1,1,1,1,1,6,2,1,5153,1378,0.744,4274,0.723,0.267
40,1,4,1,3,1,1,5,3,3,1438.3,915,0.464,3754,0.611,0.636
55,1,1,1,1,1,1,4,2,2,3552,2517,0.865,2665,0.333,0.709
40,2,2,2,2,4,1,4,2,4,4283,0,0.878,8672,1.207,0
49,1,4,3,2,1,1,1,3,3,1544,999,0.786,4215,1.12,0.647
39,2,1,2,1,3,1,4,2,4,3327,0,1.089,1665,0.636,0
44,1,4,5,3,1,1,4,1,3,2295,1250,0.912,3834,0.643,0.545
46,2,3,4,2,4,1,4,2,3,1621,787,0.551,4719,0.738,0.486
31,1,0,4,1,2,2,2,3,1,34516,2032,0.82,14544,0.705,0.059
58,1,0,1,2,2,1,4,3,2,5530,1233,0.859,5270,1,0.223
43,1,3,3,2,1,1,2,3,3,1616,966,0.647,4774,0.805,0.598
54,1,2,3,1,1,1,4,3,3,6266,1819,0.744,1456,1.077,0.29
54,2,2,1,1,4,1,6,2,0,3583,0,1.088,1065,1.545,0
52,1,3,1,3,1,1,3,3,4,6060,1687,0.563,3953,0.711,0.278
50,2,4,1,1,3,1,6,3,2,11882,1472,0.413,3291,0.722,0.124
56,1,5,1,2,2,1,4,2,1,2607,1702,0.802,4949,0.762,0.653
48,1,4,2,2,2,1,6,1,3,8135,0,1.373,1716,0.812,0
37,2,4,3,1,2,1,6,3,2,1438.3,759,0.858,4446,0.72,0.528
46,1,3,2,1,2,1,5,2,2,4668,0,0.89,1612,1.474,0
42,2,4,1,1,4,2,5,1,2,28202,843,0.637,1629,0.727,0.03
63,1,1,1,1,1,1,6,1,3,2675,2517,0.957,1959,1,0.941
56,2,2,2,1,4,1,3,3,3,4058,793,0.758,15865,0.667,0.195
36,1,2,3,3,3,1,3,2,1,14304,699,0.549,4746,0.521,0.049
40,1,4,1,1,2,1,1,3,3,1622,972,0.866,4216,1.367,0.599
51,1,2,3,2,1,1,2,2,2,1588,1506,0.615,4660,0.619,0.948
39,1,2,4,2,1,1,6,3,3,9476,0,0.605,1128,0.929,0
